Bee index ,bee colony,task,Trails,Position of stimulus,response (1= correct; 0= incorrect),,
18,3,bigger-than,3,2,0,,
18,3,bigger-than,3,3,1,,
18,3,bigger-than,3,2,0,,
18,3,bigger-than,3,6,1,,
18,3,bigger-than,4,1,1,,
18,3,bigger-than,4,4,0,,
18,3,bigger-than,4,5,0,,
18,3,bigger-than,4,4,0,,
18,3,bigger-than,4,6,1,,
18,3,bigger-than,4,5,0,,
18,3,bigger-than,4,6,1,,
18,3,bigger-than,4,4,0,,
18,3,bigger-than,4,5,0,,
18,3,bigger-than,4,1,1,,
18,3,bigger-than,4,6,1,,
18,3,bigger-than,5,6,0,,
18,3,bigger-than,5,5,1,,
18,3,bigger-than,5,4,1,,
18,3,bigger-than,5,5,1,,
18,3,bigger-than,5,6,0,,
18,3,bigger-than,5,4,1,,
18,3,bigger-than,5,1,0,,
18,3,bigger-than,5,2,1,,
18,3,bigger-than,5,1,0,,
18,3,bigger-than,5,6,0,,
18,3,bigger-than,5,3,0,,
18,3,bigger-than,6,5,1,,
18,3,bigger-than,6,1,0,,
18,3,bigger-than,6,5,1,,
18,3,bigger-than,6,2,1,,
18,3,bigger-than,6,1,0,,
18,3,bigger-than,6,4,0,,
18,3,bigger-than,6,5,1,,
18,3,bigger-than,6,6,0,,
18,3,bigger-than,6,4,0,,
18,3,bigger-than,6,6,0,,
18,3,bigger-than,7,4,1,,
18,3,bigger-than,7,3,0,,
18,3,bigger-than,7,2,0,,
18,3,bigger-than,7,6,1,,
18,3,bigger-than,7,5,1,,
18,3,bigger-than,8,5,0,,
18,3,bigger-than,8,6,0,,
18,3,bigger-than,8,4,1,,
18,3,bigger-than,8,5,0,,
18,3,bigger-than,8,4,1,,
18,3,bigger-than,8,2,1,,
18,3,bigger-than,8,1,0,,
18,3,bigger-than,8,5,0,,
18,3,bigger-than,8,4,1,,
18,3,bigger-than,8,3,1,,
18,3,bigger-than,9,6,1,,
18,3,bigger-than,9,5,0,,
18,3,bigger-than,9,6,1,,
18,3,bigger-than,9,3,0,,
18,3,bigger-than,9,2,1,,
18,3,bigger-than,9,3,0,,
18,3,bigger-than,9,4,0,,
18,3,bigger-than,9,1,1,,
18,3,bigger-than,10,1,1,,
18,3,bigger-than,10,5,0,,
18,3,bigger-than,10,6,1,,
18,3,bigger-than,10,2,0,,
18,3,bigger-than,10,4,1,,
18,3,bigger-than,11,6,0,,
18,3,bigger-than,11,3,1,,
18,3,bigger-than,11,2,1,,
18,3,bigger-than,11,1,1,,
18,3,bigger-than,12,5,1,,
18,3,bigger-than,12,3,1,,
18,3,bigger-than,12,2,1,,
18,3,bigger-than,12,5,1,,
18,3,bigger-than,12,1,0,,
18,3,bigger-than,12,5,1,,
18,3,bigger-than,12,4,0,,
18,3,bigger-than,13,4,0,,
18,3,bigger-than,13,2,0,,
18,3,bigger-than,13,3,1,,
18,3,bigger-than,13,6,1,,
18,3,bigger-than,13,3,1,,
18,3,bigger-than,13,1,1,,
18,3,bigger-than,14,5,1,,
18,3,bigger-than,14,4,1,,
18,3,bigger-than,14,2,1,,
18,3,bigger-than,15,5,1,,
18,3,bigger-than,15,2,0,,
18,3,bigger-than,15,1,1,,
18,3,bigger-than,15,3,1,,
18,3,bigger-than,16,5,1,,
18,3,bigger-than,16,2,1,,
18,3,bigger-than,16,1,0,,
18,3,bigger-than,16,4,0,,
18,3,bigger-than,16,2,1,,
18,3,bigger-than,16,4,0,,
18,3,bigger-than,16,3,1,,
18,3,bigger-than,17,4,1,,
18,3,bigger-than,17,5,0,,
18,3,bigger-than,17,1,1,,
18,3,bigger-than,17,2,0,,
18,3,bigger-than,17,3,1,,
18,3,bigger-than,18,4,1,,
18,3,bigger-than,18,5,0,,
18,3,bigger-than,18,4,1,,
18,3,bigger-than,18,1,1,,
18,3,bigger-than,18,2,0,,
18,3,bigger-than,18,3,1,,
18,3,bigger-than,19,5,1,,
18,3,bigger-than,19,6,1,,
18,3,bigger-than,19,3,0,,
18,3,bigger-than,19,6,1,,
18,3,bigger-than,19,5,1,,
18,3,bigger-than,20,5,1,,
18,3,bigger-than,20,4,0,,
18,3,bigger-than,20,5,1,,
18,3,bigger-than,20,1,1,,
18,3,bigger-than,20,2,0,,
18,3,bigger-than,20,5,1,,
18,3,bigger-than,20,6,1,,
18,3,bigger-than,21,4,0,,
18,3,bigger-than,21,1,1,,
18,3,bigger-than,21,4,0,,
18,3,bigger-than,21,1,1,,
18,3,bigger-than,21,6,1,,
18,3,bigger-than,21,4,0,,
18,3,bigger-than,21,6,1,,
18,3,bigger-than,21,3,1,,
18,3,bigger-than,21,3,1,,
18,3,bigger-than,22,3,0,,
18,3,bigger-than,22,6,1,,
18,3,bigger-than,22,2,1,,
18,3,bigger-than,22,5,1,,
18,3,bigger-than,23,4,1,,
18,3,bigger-than,23,5,0,,
18,3,bigger-than,23,3,1,,
18,3,bigger-than,23,2,1,,
18,3,bigger-than,24,5,0,,
18,3,bigger-than,24,1,1,,
18,3,bigger-than,24,4,0,,
18,3,bigger-than,24,3,1,,
18,3,bigger-than,24,2,1,,
18,3,bigger-than,25,2,0,,
18,3,bigger-than,25,6,1,,
18,3,bigger-than,25,5,1,,
18,3,bigger-than,25,6,1,,
18,3,bigger-than,25,3,0,,
18,3,bigger-than,25,1,1,,
18,3,bigger-than,26,4,1,,
18,3,bigger-than,26,4,1,,
18,3,bigger-than,26,3,0,,
18,3,bigger-than,26,5,1,,
18,3,bigger-than,26,2,1,,
18,3,bigger-than,27,6,0,,
18,3,bigger-than,27,5,1,,
18,3,bigger-than,27,4,1,,
18,3,bigger-than,27,1,1,,
18,3,bigger-than,27,5,1,,
18,3,bigger-than,28,1,1,,
18,3,bigger-than,28,5,0,,
18,3,bigger-than,28,3,1,,
18,3,bigger-than,28,2,1,,
18,3,bigger-than,29,5,0,,
18,3,bigger-than,29,2,1,,
18,3,bigger-than,29,6,1,,
18,3,bigger-than,29,1,1,,
18,3,bigger-than,30,2,0,,
18,3,bigger-than,30,3,1,,
18,3,bigger-than,30,6,1,,
18,3,bigger-than,30,4,1,,
